aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.0354	0.0072	0.9779	-91.5527	53.3447	-4.8218
-0.0043	0.0156	0.9786	-90.8203	51.3916	-7.5684
0.0358	0.0273	0.9635	-88.5010	47.1191	-7.8735
0.0413	0.0649	0.9832	-87.5244	41.1987	-7.8735
0.0422	0.0934	0.9656	-83.3130	34.4238	-6.1035
0.0641	0.0935	0.9678	-78.8574	27.4658	-1.6479
0.0780	0.0922	0.9766	-76.2329	20.3857	3.0518
0.0773	0.1130	0.9855	-73.1812	13.2446	7.2021
0.0658	0.1462	0.9860	-70.4346	7.4463	11.9019
0.0756	0.1475	0.9653	-68.1152	2.6245	15.5640
0.0829	0.1471	0.9662	-67.2607	-1.0376	15.9912
0.0592	0.1520	0.9561	-66.2231	-3.4790	14.5264
0.0254	0.1633	0.9462	-64.6362	-5.3101	13.6719
-0.0042	0.1757	0.9365	-62.8052	-5.9204	12.8174
-0.0011	0.1691	0.9320	-59.5703	-4.2114	11.5967
0.0173	0.1680	0.9277	-55.7861	-1.8921	10.6812
0.0205	0.1824	0.9276	-52.6123	-1.1597	9.4604
0.0118	0.1998	0.9144	-50.7202	-1.5259	7.8125
0.0115	0.1978	0.9044	-48.9502	-1.3428	6.5918
0.0127	0.2003	0.9063	-48.8892	-1.2817	4.9438
0.0002	0.2183	0.9153	-49.9878	-1.6479	3.2959
-0.0110	0.2357	0.9160	-49.2554	-1.3428	3.3569
-0.0004	0.2463	0.9254	-47.5464	0.0610	4.8218
0.0094	0.2333	0.9227	-45.2271	1.4648	6.0425
0.0164	0.2012	0.9094	-41.6260	1.8921	7.5684
0.0437	0.1832	0.8951	-39.0015	0.5493	10.0098
0.0659	0.1912	0.8809	-37.2314	-2.0752	12.8784
0.0691	0.1940	0.8676	-35.6445	-6.1646	13.7939
0.0699	0.1854	0.8544	-34.5459	-11.2915	13.6719
0.0844	0.1851	0.8435	-35.4614	-16.8457	13.6108
0.0968	0.1918	0.8320	-39.1846	-22.3389	12.8174
0.1285	0.1749	0.7719	-44.7998	-27.4658	12.6953
0.1509	0.1786	0.8145	-54.9316	-33.0811	13.1226
0.0629	0.2021	0.8073	-64.2090	-38.3301	11.9019
0.0315	0.2330	0.8024	-70.6787	-40.6494	12.3901
0.0411	0.2668	0.8060	-76.7212	-41.0156	14.9536
0.0593	0.2933	0.8011	-80.9326	-40.4053	17.7612
0.0336	0.3230	0.8177	-84.2896	-41.3208	20.5078
0.0017	0.3469	0.8356	-85.2661	-42.9688	22.8271
0.0055	0.3373	0.8328	-82.2754	-44.8608	28.9307
