aX	 aY 	 aZ	 gX	 gY	 gZ	
-1.4430	3.0891	1.0760	397.0337	-134.7656	290.1611
-1.0016	3.0812	0.3068	655.3345	-12.0239	322.4487
-0.7772	3.3525	-0.1832	887.3291	133.1177	302.6123
-0.3617	3.3246	-1.4430	1109.0088	223.4497	226.1353
-0.4702	3.2899	-2.9131	1241.0889	274.4751	123.2300
-0.5295	3.0615	-3.2651	1222.0459	299.6216	63.4766
0.9926	1.4045	-2.8389	1104.6143	276.4282	73.2422
0.2449	-1.1334	-2.5367	833.5571	150.3906	82.5806
-2.2744	-1.2065	-1.6125	389.8315	-8.8501	43.7622
-2.2462	0.7343	-0.9673	14.4043	-110.9009	-41.3818
-1.6310	1.1801	-0.9823	-202.0874	-116.8823	-69.0918
-1.0084	1.5568	-1.0636	-302.9785	-117.4927	-56.7627
-0.7097	1.1747	-1.1639	-345.0317	-125.4272	-81.1768
-1.0240	0.9935	-1.1516	-370.3613	-115.7227	-110.1685
-0.8064	0.9819	-0.9810	-384.5825	-67.7490	-129.3335
-0.5985	0.9528	-0.8555	-392.2119	-19.1650	-149.5972
-0.7976	0.9442	-0.7595	-406.2500	25.4517	-157.5317
-0.6583	1.0280	-0.5974	-429.6265	78.0640	-141.6626
-0.2892	1.0840	-0.3834	-446.1670	121.2769	-125.3662
-0.0608	1.1211	-0.1812	-446.9604	145.1416	-119.2627
0.0510	1.1237	-0.0233	-438.5986	147.5830	-122.4365
0.1243	1.1765	0.0751	-423.5840	137.2070	-126.6479
0.1423	1.2297	0.1307	-403.5645	114.5630	-126.6479
0.0896	1.2538	0.1813	-378.2349	86.4868	-124.3286
0.0536	1.2158	0.2216	-349.3652	56.8237	-114.9292
-0.0005	1.1611	0.2648	-319.5801	29.7241	-101.8677
-0.0411	1.1560	0.2926	-288.5132	8.5449	-83.9233
-0.0564	1.1688	0.2922	-260.7422	-9.3384	-64.5752
-0.1106	1.2040	0.2998	-230.6519	-22.1558	-44.0674
-0.1598	1.2021	0.3220	-201.9043	-24.9023	-26.7334
-0.1561	1.2065	0.3606	-177.3682	-23.3765	-14.5874
-0.0935	1.2013	0.4197	-156.0669	-19.2261	-5.0659
0.0281	1.1997	0.5212	-141.3574	-15.8691	1.0986
0.1899	1.2084	0.6803	-134.5215	-13.1226	6.3477
0.3799	1.2490	0.8397	-133.3618	-16.2964	11.6577
0.5238	1.3658	1.0237	-126.8311	-32.4707	18.0054
0.4915	1.5082	1.1989	-108.5815	-59.6924	24.9023
0.0856	1.7915	1.4781	-69.2139	-90.0269	41.0156
-0.5194	2.1055	1.6721	16.0522	-114.5630	70.3125
-0.9939	2.3214	2.0856	160.8887	-109.2529	108.3374
-1.4136	2.5231	1.3079	362.3657	-65.9790	154.9072
-1.3563	2.5856	0.5043	595.8252	26.0010	198.5474
-1.2429	2.8292	0.0468	815.1855	181.7627	200.0732
-0.7635	3.1222	-0.8973	1036.4990	304.8706	173.0957
-0.3547	3.2194	-2.2363	1213.6230	344.1162	122.0093
0.4661	3.1393	-3.3181	1281.4331	332.5806	81.0547
1.3645	2.2155	-3.7129	1175.5981	251.8921	72.3267
-0.5386	-1.0674	-2.8965	852.7222	149.1699	45.8984
