aX	 aY 	 aZ	 gX	 gY	 gZ	
-1.1836	-0.2306	-0.6500	155.9448	-6.3477	-79.5288
-1.1576	-0.2112	-0.6588	139.0381	17.8223	-67.9932
-1.1207	-0.1876	-0.6460	122.1313	34.9121	-59.2651
-1.0393	-0.1678	-0.6329	106.0791	41.1987	-56.4575
-0.9209	-0.1617	-0.5901	93.5059	29.9072	-58.4106
-0.8247	-0.1798	-0.5261	82.0313	2.4414	-63.9038
-0.8546	-0.2026	-0.4851	75.0732	-38.1470	-72.9370
-1.1171	-0.1929	-0.5077	76.1719	-84.8999	-84.2896
-1.4773	-0.1575	-0.5665	78.7354	-114.6851	-92.1021
-1.7324	-0.0248	-0.5937	81.4819	-119.0186	-99.3652
-1.8226	0.1144	-0.6168	87.2192	-109.0698	-99.6704
-1.7982	0.1909	-0.6494	94.8486	-93.9331	-97.9004
-1.7388	0.1914	-0.6875	102.6611	-85.9375	-95.0317
-1.6808	0.1521	-0.7383	107.7881	-88.3789	-90.8203
-1.6592	0.1104	-0.7976	109.4971	-98.3276	-79.7729
-1.6504	0.1085	-0.8531	107.5439	-109.7412	-64.9414
-1.5875	0.1337	-0.8948	99.7925	-120.2393	-55.2368
-1.5109	0.1519	-0.9340	86.4258	-132.9956	-45.3491
-1.4615	0.1432	-0.9807	69.1528	-146.0571	-34.8511
-1.4692	0.1013	-1.0173	47.7295	-154.5410	-25.6348
-1.4669	0.0848	-1.0295	20.7520	-156.8604	-15.7471
-1.4390	0.0831	-1.0074	-9.4604	-152.9541	-5.4321
-1.4049	0.0956	-0.9785	-40.7104	-149.0479	4.9438
-1.3773	0.1299	-0.9424	-70.1294	-148.5596	14.9536
-1.3583	0.1699	-0.9098	-93.3838	-155.2124	23.0713
-1.3326	0.1841	-0.8711	-112.3657	-164.7339	30.5786
-1.3173	0.2120	-0.8413	-126.8311	-176.3916	39.3066
-1.2990	0.2096	-0.8290	-137.8784	-190.4907	46.6919
-1.2721	0.1555	-0.8293	-147.2778	-202.8809	52.9175
-1.2306	0.1101	-0.8324	-157.4097	-208.0688	60.9741
-1.1766	0.0983	-0.8347	-166.7480	-208.9844	69.4580
-1.1001	0.1218	-0.8269	-174.1333	-205.1392	77.3926
-1.0035	0.1869	-0.8114	-177.4902	-201.3550	83.3130
-0.9088	0.2136	-0.8004	-176.0864	-203.7964	86.2427
-0.8458	0.1554	-0.8058	-173.8281	-207.8247	87.4023
-0.8165	0.0916	-0.8033	-173.2788	-207.4585	89.9048
-0.7809	0.0848	-0.7750	-173.2788	-207.7026	91.1865
-0.7786	0.1182	-0.7537	-171.3867	-214.2334	87.0972
-0.7968	0.0601	-0.7371	-163.8184	-213.1958	80.8105
-0.7990	-0.0409	-0.7169	-160.2173	-202.3926	70.6177
-0.7485	-0.0930	-0.6826	-167.1143	-202.0874	62.9272
-0.6841	-0.1270	-0.6686	-173.7671	-199.7681	63.2935
-0.6504	-0.1719	-0.6541	-179.3823	-189.0259	67.3218
-0.6442	-0.2025	-0.6360	-187.9272	-173.7061	73.5474
-0.6492	-0.1881	-0.6095	-193.5425	-160.5225	83.6792
-0.6324	-0.1884	-0.5789	-199.5239	-148.2544	91.4307
-0.5756	-0.2441	-0.5400	-207.2754	-133.8501	101.0742
-0.5096	-0.3063	-0.5303	-214.7827	-112.3047	110.9619
-0.4485	-0.3264	-0.4915	-220.7642	-89.1724	116.5161
-0.3782	-0.3300	-0.4559	-227.2339	-72.2656	118.5913
-0.3071	-0.3170	-0.4294	-229.0039	-62.6221	121.0327
-0.2123	-0.3220	-0.3771	-228.6987	-57.6172	121.0327
